"county","tract","bg","state","sduni14","stab","cntyname","uschlnm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","sduni14","State abbreviation","County name","Unified school district name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to sduni14 allocation factor","sduni14 to bg allocation factor"
"36059","4108.00","3","36"," ","NY","Nassau NY","36",-73.706135,40.654086,829,1,0.003339 
"36059","4108.00","4","36"," ","NY","Nassau NY","36",-73.705417,40.657287,1688,1,0.0068 
"36059","4109.00","1","36"," ","NY","Nassau NY","36",-73.716762,40.659729,1697,1,0.006836 
"36059","4109.00","2","36"," ","NY","Nassau NY","36",-73.719725,40.65611,1788,1,0.007203 
"36059","4109.00","3","36"," ","NY","Nassau NY","36",-73.713416,40.653319,1023,1,0.004121 
"36059","4109.00","4","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.724806,40.645473,55,0.037827,0.001545 
"36059","4109.00","4","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.720029,40.649188,1399,0.962173,0.068727 
"36059","4110.00","1","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.738128,40.62262,774,1,0.021748 
"36059","4110.00","2","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.736939,40.62001,1218,1,0.034223 
"36059","4110.00","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.743749,40.620315,966,1,0.027142 
"36059","4110.00","4","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.75051,40.61822,1023,1,0.028744 
"36059","4110.00","5","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.752769,40.620384,1391,1,0.039084 
"36059","4111.00","1","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.73837,40.616872,1582,1,0.044451 
"36059","4111.00","2","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.744364,40.616464,848,1,0.023827 
"36059","4111.00","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.74793,40.614482,925,1,0.02599 
"36059","4111.00","4","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.751219,40.61374,1066,1,0.029952 
"36059","4112.00","1","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.733248,40.627674,1277,1,0.035881 
"36059","4112.00","2","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.722268,40.624279,1574,1,0.044226 
"36059","4112.00","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.726969,40.628921,1255,1,0.035263 
"36059","4112.00","4","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.730053,40.624061,1203,1,0.033802 
"36059","4112.00","5","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.726938,40.620583,1283,1,0.036049 
"36059","4113.01","1","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.735444,40.644541,1159,1,0.032565 
"36059","4113.01","2","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.728469,40.642916,1212,0.867573,0.034054 
"36059","4113.01","2","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.718436,40.645388,185,0.132427,0.009088 
"36059","4113.01","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.728656,40.647472,790,0.635048,0.022197 
"36059","4113.01","3","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.725652,40.650046,454,0.364952,0.022303 
"36059","4113.02","1","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.712773,40.643588,1587,1,0.077962 
"36059","4113.02","2","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.722705,40.631084,1121,1,0.031498 
"36059","4113.02","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.718085,40.633987,1057,1,0.029699 
"36059","4113.02","4","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.728864,40.634995,1721,1,0.048356 
"36059","4113.02","5","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.722394,40.638333,1051,0.777367,0.029531 
"36059","4113.02","5","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.718791,40.640953,301,0.222633,0.014787 
"36059","4114.00","1","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.716367,40.628495,1265,1,0.035544 
"36059","4114.00","2","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.711665,40.63488,1203,1,0.059098 
"36059","4114.00","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.714721,40.628532,415,0.424335,0.011661 
"36059","4114.00","3","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.711249,40.630179,563,0.575665,0.027658 
"36059","4114.00","4","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.703302,40.630856,916,1,0.044999 
"36059","4114.00","5","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.709761,40.639157,1182,1,0.058066 
"36059","4114.00","6","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.70396,40.62782,939,1,0.046129 
"36059","4115.00","1","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.695805,40.631421,892,1,0.04382 
"36059","4115.00","2","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.6793,40.635953,384,0.343163,0.02181 
"36059","4115.00","2","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.685084,40.633527,735,0.656836,0.036107 
"36059","4115.00","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.712128,40.625471,201,0.228669,0.005648 
"36059","4115.00","3","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.706101,40.623664,678,0.771331,0.033307 
"36059","4116.00","1","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.720963,40.615612,1238,1,0.034785 
"36059","4116.00","2","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.716867,40.605491,761,1,0.021382 
"36059","4116.00","3","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.738223,40.607754,1534,1,0.043102 
"36059","4116.00","4","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.729372,40.615635,1927,1,0.054144 
"36059","4116.00","5","36","16830","NY","Nassau NY","Lawrence Union Free School District",-73.73408,40.611784,1022,1,0.028716 
"36059","4117.00","1","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.704154,40.635141,1570,1,0.077127 
"36059","4117.00","2","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.693592,40.6448,1729,1,0.084938 
"36059","4117.00","3","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.702534,40.641285,1452,1,0.07133 
"36059","4117.00","4","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.681493,40.641856,341,0.35595,0.019367 
"36059","4117.00","4","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.687158,40.642611,617,0.64405,0.03031 
"36059","4117.00","5","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.68088,40.647593,609,0.548648,0.034589 
"36059","4117.00","5","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.685266,40.647576,501,0.451351,0.024612 
"36059","4118.00","1","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.675285,40.663737,277,0.297529,0.015732 
"36059","4118.00","1","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.672626,40.664186,654,0.70247,0.04389 
"36059","4118.00","2","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.678876,40.667459,1129,1,0.064122 
"36059","4118.00","3","36"," ","NY","Nassau NY","36",-73.688865,40.659999,74,0.08371,0.000298 
"36059","4118.00","3","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.684095,40.662329,810,0.916289,0.046004 
"36059","4118.00","4","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.679805,40.664152,1042,1,0.059181 
"36059","4118.00","5","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.680282,40.658975,1152,1,0.065428 
"36059","4118.00","6","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.674444,40.659457,1110,0.91358,0.063043 
"36059","4118.00","6","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.67226,40.661248,105,0.08642,0.007047 
"36059","4119.01","1","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.670528,40.651339,1678,1,0.095303 
"36059","4119.01","2","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.676291,40.652085,899,1,0.051059 
"36059","4119.01","3","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.68042,40.655026,810,1,0.046004 
"36059","4119.02","1","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.682846,40.650803,1182,0.818559,0.067132 
"36059","4119.02","1","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.687573,40.649589,262,0.18144,0.012871 
"36059","4119.02","2","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.677418,40.647297,988,1,0.056114 
"36059","4119.02","3","36"," ","NY","Nassau NY","36",-73.686865,40.653551,1188,1,0.004786 
"36059","4120.00","1","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.662034,40.664525,1244,1,0.083484 
"36059","4120.00","2","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.663946,40.658888,62,0.088825,0.003521 
"36059","4120.00","2","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.661981,40.660751,636,0.911175,0.042682 
"36059","4120.00","3","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.65925,40.654682,831,0.793696,0.085082 
"36059","4120.00","3","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.663947,40.657399,186,0.17765,0.010564 
"36059","4120.00","3","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.660808,40.65782,30,0.028653,0.002013 
"36059","4120.00","4","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.662582,40.65326,402,0.333887,0.041159 
"36059","4120.00","4","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.665993,40.654041,802,0.666113,0.04555 
"36059","4120.00","5","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.668738,40.65906,614,0.708189,0.034872 
"36059","4120.00","5","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.66744,40.661208,253,0.291811,0.016979 
"36059","4120.00","6","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.667635,40.664154,1007,1,0.067579 
"36059","4121.00","1","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.659643,40.651274,798,0.971985,0.081704 
"36059","4121.00","1","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.665745,40.651079,23,0.028015,0.001306 
"36059","4121.00","2","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.660842,40.647785,913,1,0.093478 
"36059","4121.00","3","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.662281,40.642976,1228,1,0.125729 
"36059","4121.00","4","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.664751,40.648269,410,0.260317,0.041978 
"36059","4121.00","4","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.671756,40.647193,1165,0.739682,0.066167 
"36059","4121.00","5","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.666432,40.64487,677,0.349509,0.069315 
"36059","4121.00","5","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.672473,40.643518,1260,0.65049,0.071562 
"36059","4122.00","1","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.662202,40.63725,979,1,0.100235 
"36059","4122.00","2","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.666922,40.639004,1285,0.978674,0.131565 
"36059","4122.00","2","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.669633,40.641003,28,0.021325,0.00159 
"36059","4122.00","3","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.666885,40.632245,998,1,0.102181 
"36059","4122.00","4","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.671294,40.633335,1214,1,0.124296 
"36059","4122.00","5","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.673988,40.638631,1052,1,0.059749 
"36059","4123.01","1","36","09960","NY","Nassau NY","East Rockaway Union Free School District",-73.65559,40.655235,26,0.01484,0.002662 
"36059","4123.01","1","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.649843,40.653527,1726,0.985159,0.07859 
"36059","4123.01","2","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.642471,40.651945,140,0.091623,0.003799 
"36059","4123.01","2","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.64257,40.654789,1388,0.908377,0.0632 
"36059","4123.02","1","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.630655,40.655341,718,1,0.019486 
"36059","4123.02","2","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.648117,40.649671,814,0.866879,0.022091 
"36059","4123.02","2","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.650908,40.649899,125,0.13312,0.005692 
"36059","4123.02","3","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.640235,40.649977,1096,1,0.029745 
"36059","4123.02","4","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.635977,40.655308,755,0.898809,0.02049 
"36059","4123.02","4","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.637059,40.656753,85,0.10119,0.00387 
"36059","4124.00","1","36","03840","NY","Nassau NY","Baldwin Union Free School District",-73.619637,40.661222,88,0.108374,0.00268 
"36059","4124.00","1","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.624819,40.659351,724,0.891625,0.019649 
"36059","4124.00","2","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.633701,40.659353,1183,1,0.053866 
"36059","4124.00","3","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.640393,40.660289,658,1,0.029961 
"36059","4124.00","4","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.651155,40.663164,1636,1,0.074492 
"36059","4124.00","5","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.645675,40.66169,888,1,0.040433 
"36059","4125.00","1","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.634915,40.665179,1578,1,0.071851 
"36059","4125.00","2","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.643814,40.66878,1535,1,0.069893 
"36059","4125.00","3","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.639378,40.666574,1182,1,0.05382 
"36059","4126.00","1","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.631498,40.68238,1148,1,0.052272 
"36059","4126.00","2","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.634397,40.677298,1003,1,0.04567 
"36059","4126.00","3","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.6355,40.672385,1552,1,0.070668 
"36059","4127.00","1","36","21570","NY","Nassau NY","Oceanside Union Free School District",-73.627629,40.660978,52,0.045178,0.001411 
"36059","4127.00","1","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.629989,40.664253,1099,0.954822,0.050041 
"36059","4127.00","2","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.624999,40.671138,1223,1,0.055687 
"36059","4127.00","3","36","03840","NY","Nassau NY","Baldwin Union Free School District",-73.620281,40.664232,343,0.214241,0.010446 
