"county","tract","bg","state","placefp14","stab","cntyname","placefp","placenm","placenm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","placefp14","State abbreviation","County name","placefp","placenm","Place name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to placefp14 allocation factor","placefp14 to bg allocation factor"
"34003","0175.00","6","34","22470","NJ","Bergen NJ"," "," ","Fair Lawn borough, NJ",-74.102909,40.927635,1344,1,0.041409 
"34003","0175.00","7","34","22470","NJ","Bergen NJ"," "," ","Fair Lawn borough, NJ",-74.119892,40.924792,1092,1,0.033644 
"34003","0181.00","1","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.994347,40.819821,1331,1,0.096205 
"34003","0181.00","2","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.995668,40.816858,1469,1,0.10618 
"34003","0181.00","3","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.996475,40.814362,1453,1,0.105023 
"34003","0181.00","4","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.997827,40.812954,925,1,0.066859 
"34003","0181.00","5","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.999118,40.811897,1083,1,0.07828 
"34003","0181.00","6","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-74.000416,40.810621,1023,1,0.073943 
"34003","0182.00","1","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.997027,40.821373,1263,1,0.09129 
"34003","0182.00","2","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-73.998756,40.818407,1233,1,0.089122 
"34003","0182.00","3","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-74.003855,40.822062,1262,1,0.091218 
"34003","0182.00","4","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-74.00675,40.819219,1516,1,0.109577 
"34003","0182.00","5","34","22560","NJ","Bergen NJ"," "," ","Fairview borough, NJ",-74.001719,40.8139,1277,1,0.092302 
"34003","0191.02","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.960503,40.86205,1827,1,0.05169 
"34003","0191.02","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.96402,40.857954,1032,1,0.029198 
"34003","0191.03","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.9713,40.86336,1634,1,0.04623 
"34003","0191.03","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.970989,40.862134,1147,1,0.032452 
"34003","0191.03","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.967364,40.866452,881,1,0.024926 
"34003","0191.04","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.963986,40.865233,886,1,0.025067 
"34003","0191.04","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.969131,40.858347,1321,1,0.037374 
"34003","0191.04","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.967896,40.856536,948,1,0.026821 
"34003","0191.04","4","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.966141,40.862962,780,1,0.022068 
"34003","0192.02","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.970276,40.849793,1483,1,0.041958 
"34003","0192.03","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.976557,40.85632,903,1,0.025548 
"34003","0192.03","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.972213,40.854666,1276,1,0.036101 
"34003","0192.03","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.973194,40.853509,683,1,0.019324 
"34003","0192.04","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.980467,40.854369,1045,1,0.029566 
"34003","0192.04","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.976459,40.852133,1680,1,0.047531 
"34003","0192.04","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.982844,40.85489,972,1,0.0275 
"34003","0193.03","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.98195,40.850502,1759,1,0.049767 
"34003","0193.03","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.978758,40.846577,1312,1,0.03712 
"34003","0193.03","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.980425,40.842054,877,1,0.024813 
"34003","0193.03","4","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.982926,40.84327,1568,1,0.044363 
"34003","0193.04","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.985501,40.83368,659,1,0.018645 
"34003","0193.04","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.987295,40.838199,856,1,0.024218 
"34003","0193.04","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.983695,40.836825,1022,1,0.028915 
"34003","0193.05","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.969017,40.846564,2968,1,0.083972 
"34003","0193.05","2","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.972683,40.841651,1978,1,0.055963 
"34003","0193.05","3","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.975509,40.843099,1708,1,0.048324 
"34003","0193.06","1","34","24420","NJ","Bergen NJ"," "," ","Fort Lee borough, NJ",-73.978778,40.831794,2140,1,0.060546 
"34003","0201.00","1","34","24990","NJ","Bergen NJ"," "," ","Franklin Lakes borough, NJ",-74.186733,41.026628,1175,1,0.110954 
"34003","0201.00","2","34","24990","NJ","Bergen NJ"," "," ","Franklin Lakes borough, NJ",-74.200361,41.01538,1395,1,0.131728 
"34003","0201.00","3","34","24990","NJ","Bergen NJ"," "," ","Franklin Lakes borough, NJ",-74.207352,41.029955,1508,1,0.142398 
"34003","0202.00","1","34","24990","NJ","Bergen NJ"," "," ","Franklin Lakes borough, NJ",-74.205053,41.004772,2414,1,0.227951 
"34003","0202.00","2","34","24990","NJ","Bergen NJ"," "," ","Franklin Lakes borough, NJ",-74.219785,40.989732,2188,1,0.20661 
"34003","0202.00","3","34","24990","NJ","Bergen NJ"," "," ","Franklin Lakes borough, NJ",-74.226645,41.00426,1910,1,0.180359 
"34003","0211.00","1","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.108109,40.89106,1247,1,0.040903 
"34003","0211.00","2","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.107515,40.88911,828,1,0.027159 
"34003","0211.00","3","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.106643,40.887766,789,1,0.02588 
"34003","0211.00","4","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.105992,40.886196,785,1,0.025749 
"34003","0211.00","5","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.110909,40.884059,883,1,0.028963 
"34003","0211.00","6","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.112666,40.888148,1378,1,0.0452 
"34003","0211.00","7","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.105858,40.884328,775,1,0.025421 
"34003","0212.00","1","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.119857,40.887989,802,1,0.026306 
"34003","0212.00","2","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.12303,40.884805,1103,1,0.036179 
"34003","0212.00","3","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.118601,40.883802,985,1,0.032309 
"34003","0212.00","4","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.117749,40.882668,769,1,0.025224 
"34003","0212.00","5","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.116923,40.879158,608,1,0.019943 
"34003","0212.00","6","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.117638,40.886,957,1,0.03139 
"34003","0213.00","1","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.106054,40.880699,1065,1,0.034933 
"34003","0213.00","2","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.108402,40.874385,865,1,0.028373 
"34003","0213.00","3","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.1104,40.876163,1273,1,0.041755 
"34003","0213.00","4","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.11103,40.879627,1396,1,0.04579 
"34003","0214.00","1","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.097637,40.883849,1007,1,0.03303 
"34003","0214.00","2","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.096073,40.880283,1245,1,0.040837 
"34003","0214.00","3","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.099596,40.876796,1566,1,0.051366 
"34003","0214.00","4","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.100377,40.874827,697,1,0.022862 
"34003","0215.00","1","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.099801,40.872595,743,1,0.024371 
"34003","0215.00","2","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.099776,40.868897,668,1,0.021911 
"34003","0215.00","3","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.100899,40.870202,1135,1,0.037229 
"34003","0215.00","4","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.106254,40.865021,712,1,0.023354 
"34003","0215.00","5","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.103903,40.869416,911,1,0.029882 
"34003","0215.00","6","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.103851,40.87311,685,1,0.022469 
"34003","0216.00","1","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.108218,40.872454,1063,1,0.034867 
"34003","0216.00","2","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.108862,40.870384,847,1,0.027782 
"34003","0216.00","3","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.112124,40.872097,1180,1,0.038705 
"34003","0216.00","4","34","25770","NJ","Bergen NJ"," "," ","Garfield city, NJ",-74.10845,40.867544,1520,1,0.049857 
"34003","0221.00","1","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.118585,40.965319,1307,1,0.112663 
"34003","0221.00","2","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.134143,40.967694,1200,1,0.103439 
"34003","0221.00","3","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.125207,40.96727,1500,1,0.129299 
"34003","0222.00","1","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.10885,40.957964,915,1,0.078873 
"34003","0222.00","2","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.112789,40.954894,1214,1,0.104646 
"34003","0222.00","3","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.119491,40.960361,864,1,0.074476 
"34003","0222.00","4","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.123603,40.952769,1418,1,0.122231 
"34003","0222.00","5","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.128596,40.956686,933,1,0.080424 
"34003","0222.00","6","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.134815,40.957435,961,1,0.082838 
"34003","0222.00","7","34","26640","NJ","Bergen NJ"," "," ","Glen Rock borough, NJ",-74.140317,40.959477,1289,1,0.111111 
"34003","0231.00","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.040542,40.895984,1593,1,0.037038 
"34003","0231.00","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.041623,40.889144,1398,1,0.032504 
"34003","0232.00","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.042284,40.908707,733,1,0.017043 
"34003","0232.00","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.044638,40.904308,1009,1,0.02346 
"34003","0232.00","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.040177,40.907437,1317,1,0.030621 
"34003","0232.00","4","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.044346,40.900714,834,1,0.019391 
"34003","0232.00","5","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.04793,40.896396,1113,1,0.025878 
"34003","0232.00","6","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.045336,40.896184,1025,1,0.023832 
"34003","0232.00","7","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.044873,40.898096,737,1,0.017136 
"34003","0233.01","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.053101,40.900791,1284,1,0.029854 
"34003","0233.01","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.046149,40.9105,741,1,0.017229 
"34003","0233.01","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.049271,40.907226,699,1,0.016252 
"34003","0233.02","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.054129,40.893322,1068,1,0.024831 
"34003","0233.02","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.056486,40.896155,1039,1,0.024157 
"34003","0233.02","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.053047,40.891217,2064,1,0.047989 
"34003","0233.02","4","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.05124,40.894751,766,1,0.01781 
"34003","0234.01","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.059981,40.886183,1208,1,0.028086 
"34003","0234.01","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.056398,40.888865,790,1,0.018368 
"34003","0234.01","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.061051,40.888087,985,1,0.022902 
"34003","0234.01","4","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.059436,40.890814,666,1,0.015485 
"34003","0234.02","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.055077,40.883162,692,1,0.016089 
"34003","0234.02","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.055434,40.878366,1344,1,0.031249 
"34003","0234.02","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.06515,40.875785,620,1,0.014415 
"34003","0234.02","4","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.060424,40.87847,1151,1,0.026761 
"34003","0234.02","5","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.063102,40.883608,832,1,0.019344 
"34003","0234.02","6","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.058018,40.881507,923,1,0.02146 
"34003","0235.01","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.049297,40.890405,2280,1,0.053011 
"34003","0235.01","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.045045,40.888419,1366,1,0.03176 
"34003","0235.02","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.051631,40.886512,249,1,0.005789 
"34003","0235.02","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.053548,40.88423,1318,1,0.030644 
"34003","0235.02","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.048162,40.882508,1303,1,0.030295 
"34003","0235.02","4","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.054737,40.887807,1384,1,0.032179 
"34003","0236.01","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.039366,40.86389,1597,1,0.037131 
"34003","0236.01","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.045574,40.871588,551,1,0.012811 
"34003","0236.01","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.042225,40.869379,1047,1,0.024343 
"34003","0236.02","1","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.045458,40.874795,2345,1,0.054522 
"34003","0236.02","2","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.049949,40.876925,1666,1,0.038735 
"34003","0236.02","3","34","28680","NJ","Bergen NJ"," "," ","Hackensack city, NJ",-74.039065,40.874066,1273,1,0.029598 
"34003","0241.00","1","34","54870","NJ","Bergen NJ"," "," ","Old Tappan borough, NJ",-73.974972,41.018967,3091,1,0.537565 
"34003","0241.00","2","34","54870","NJ","Bergen NJ"," "," ","Old Tappan borough, NJ",-73.982888,41.007997,1089,1,0.189391 
"34003","0241.00","3","34","54870","NJ","Bergen NJ"," "," ","Old Tappan borough, NJ",-73.997459,41.007736,1570,1,0.273043 
"34003","0242.00","1","34","30150","NJ","Bergen NJ"," "," ","Harrington Park borough, NJ",-73.982235,40.996522,947,1,0.203045 
"34003","0242.00","2","34","30150","NJ","Bergen NJ"," "," ","Harrington Park borough, NJ",-73.972886,40.994409,1238,1,0.265437 
"34003","0242.00","3","34","30150","NJ","Bergen NJ"," "," ","Harrington Park borough, NJ",-73.984574,40.983244,876,1,0.187822 
"34003","0242.00","4","34","30150","NJ","Bergen NJ"," "," ","Harrington Park borough, NJ",-73.98298,40.987518,768,1,0.164665 
"34003","0242.00","5","34","30150","NJ","Bergen NJ"," "," ","Harrington Park borough, NJ",-73.97925,40.992917,835,1,0.179031 
"34003","0251.00","1","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.06611,40.8728,693,1,0.058535 
"34003","0251.00","2","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.068852,40.870068,827,1,0.069854 
"34003","0251.00","3","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.070699,40.867283,723,1,0.061069 
"34003","0251.00","4","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.067902,40.863437,1185,1,0.100093 
"34003","0251.00","5","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.072894,40.857758,871,1,0.07357 
"34003","0251.00","6","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.075854,40.852742,609,1,0.05144 
"34003","0251.00","7","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.076913,40.856479,1166,1,0.098488 
"34003","0252.00","1","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.075492,40.867635,1038,1,0.087676 
"34003","0252.00","2","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.077364,40.865289,904,1,0.076358 
"34003","0252.00","3","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.078547,40.863051,693,1,0.058535 
"34003","0252.00","4","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.080165,40.861788,887,1,0.074922 
"34003","0252.00","5","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.082399,40.860026,801,1,0.067658 
"34003","0252.00","6","34","30420","NJ","Bergen NJ"," "," ","Hasbrouck Heights borough, NJ",-74.083497,40.856407,1442,0.997924,0.121801 
"34003","0252.00","6","34","82570","NJ","Bergen NJ"," "," ","Wood-Ridge borough, NJ",-74.088335,40.856231,3,0.002076,0.000393 
"34003","0261.00","1","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.02596,41.013546,1177,1,0.115178 
"34003","0261.00","2","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.035726,41.012097,1024,1,0.100205 
"34003","0261.00","3","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.029848,41.005823,1106,1,0.10823 
"34003","0261.00","4","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.02852,41.000605,1318,1,0.128975 
"34003","0262.00","1","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.049981,41.00098,1082,1,0.105881 
"34003","0262.00","2","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.069371,41.006677,962,1,0.094138 
"34003","0262.00","3","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.062818,41.008672,829,1,0.081123 
"34003","0262.00","4","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.050259,41.006703,1101,1,0.10774 
"34003","0262.00","5","34","31920","NJ","Bergen NJ"," "," ","Hillsdale borough, NJ",-74.039906,41.007826,1620,1,0.158528 
"34003","0270.00","1","34","32310","NJ","Bergen NJ"," "," ","Ho-Ho-Kus borough, NJ",-74.091075,40.998463,1415,1,0.346984 
"34003","0270.00","2","34","32310","NJ","Bergen NJ"," "," ","Ho-Ho-Kus borough, NJ",-74.111534,41.001003,654,1,0.160373 
"34003","0270.00","3","34","32310","NJ","Bergen NJ"," "," ","Ho-Ho-Kus borough, NJ",-74.108419,41.005136,1072,1,0.262874 
"34003","0270.00","4","34","32310","NJ","Bergen NJ"," "," ","Ho-Ho-Kus borough, NJ",-74.102991,40.997535,937,1,0.229769 
"34003","0280.01","1","34","40020","NJ","Bergen NJ"," "," ","Leonia borough, NJ",-73.98878,40.871071,877,1,0.098131 
"34003","0280.01","2","34","40020","NJ","Bergen NJ"," "," ","Leonia borough, NJ",-73.992909,40.861077,1259,1,0.140875 
